image	haze	primary	agriculture	clear	water	habitation	road	cultivation	slash_burn	cloudy	partly_cloudy	conventional_mine	bare_ground	artisinal_mine	blooming	selective_logging	blow_down
train_37661	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37662	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
train_37663	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
train_37664	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0
train_37665	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37666	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37667	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37668	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_37669	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3767	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_37670	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_37671	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37672	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37673	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37674	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37675	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37676	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
train_37677	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37678	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37679	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3768	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_37680	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37681	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37682	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37683	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_37684	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37685	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37686	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_37687	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37688	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37689	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3769	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37690	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
train_37691	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37692	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_37693	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
train_37694	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37695	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37696	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37697	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37698	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37699	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_377	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_3770	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37700	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37701	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37702	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37703	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
train_37704	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37705	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37706	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37707	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_37708	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37709	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3771	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_37710	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_37711	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37712	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37713	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
train_37714	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37715	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37716	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37717	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_37718	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_37719	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3772	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
train_37720	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37721	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37722	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37723	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_37724	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37725	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37726	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37727	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37728	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0
train_37729	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3773	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37730	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37731	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37732	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37733	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37734	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37735	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37736	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_37737	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37738	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37739	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_3774	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0
train_37740	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_37741	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37742	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_37743	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37744	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37745	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37746	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_37747	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37748	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37749	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3775	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
train_37750	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37751	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_37752	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
train_37753	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37754	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37755	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37756	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37757	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37758	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37759	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_3776	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37760	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_37761	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37762	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37763	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37764	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37765	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37766	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37767	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37768	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37769	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_3777	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37770	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37771	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37772	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37773	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37774	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37775	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37776	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37777	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
train_37778	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37779	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3778	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37780	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37781	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_37782	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37783	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0
train_37784	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37785	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_37786	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37787	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
train_37788	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_37789	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3779	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37790	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_37791	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37792	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
train_37793	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37794	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37795	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_37796	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37797	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_37799	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_378	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3780	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37800	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_37801	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_37802	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37803	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37804	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37805	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37806	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_37807	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
train_37808	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37809	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
train_3781	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37810	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37811	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37812	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_37813	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37814	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_37815	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37816	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37817	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
train_37818	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
train_37819	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
train_3782	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
train_37820	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37821	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37822	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37823	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37824	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37825	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
train_37826	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37827	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37828	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
train_3783	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37830	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37831	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37832	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37833	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37834	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37835	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37836	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37837	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37838	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37839	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3784	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_37840	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37841	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_37843	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37844	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37845	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37846	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37847	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37848	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
train_37849	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3785	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37850	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37851	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37852	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37853	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37854	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37855	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37856	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
train_37857	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37858	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37859	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
train_3786	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37860	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37861	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37862	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_37863	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37864	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37865	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
train_37866	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
train_37867	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37868	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_37869	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3787	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_37870	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37871	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_37872	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37873	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37874	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37875	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37876	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37877	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37878	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37879	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_3788	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
train_37880	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37881	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37882	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37883	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37884	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37885	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_37886	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37887	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37888	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_37889	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_3789	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37890	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
train_37891	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
train_37892	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37893	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37894	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37895	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_37896	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_37897	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37898	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37899	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_379	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_3790	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_37900	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_37901	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37902	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37903	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_37904	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_37905	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37906	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37907	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37908	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37909	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3791	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37910	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37911	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37912	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
train_37913	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
train_37914	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37915	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37916	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37917	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_37918	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
train_37919	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_3792	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
train_37920	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37921	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37922	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
train_37923	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37924	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37925	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_37926	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37927	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37928	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37929	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_3793	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_37930	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37931	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37932	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37933	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37934	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37935	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37936	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37937	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0
train_37938	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_37939	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3794	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
train_37940	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37941	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_37942	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_37943	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37944	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37945	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37946	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37947	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37948	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37949	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3795	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37950	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37951	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37952	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_37953	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_37954	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37955	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37956	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37957	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37958	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_37959	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3796	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_37960	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37961	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37962	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0
train_37963	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37964	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_37965	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37966	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_37967	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37968	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37969	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_3797	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37970	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_37971	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37972	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_37973	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37974	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37975	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37976	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37978	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0
train_37979	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3798	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37980	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_37981	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_37982	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_37983	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_37984	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_37985	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
